filename,label,header_length,file_size_kb,file_type,text_preview,num_pages,is_encrypted,pdf_version,has_javascript,has_embedded_files,has_openaction,has_launch
amacped.pdf,benign,1024,28.5,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amadamer.pdf,benign,1024,55.84,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amadnoam.pdf,benign,1024,59.02,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amafrell.pdf,benign,1024,81.02,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amainter.pdf,benign,1024,74.28,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
Amanda_Hibbert_Photography.pdf,benign,1024,31.42,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
amarbtsn.pdf,benign,1024,71.96,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amarfond.pdf,benign,1024,21.48,application/pdf,,1.0,0.0,1.4,0.0,0.0,0.0,0.0
amarilct.pdf,benign,1024,26.68,application/pdf,,1.0,0.0,1.4,0.0,0.0,0.0,0.0
amaru_ent.pdf,benign,1024,289.82,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
amasadve.pdf,benign,1024,91.48,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
amasadvsc.pdf,benign,1024,85.31,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amasn4ai.pdf,benign,1024,72.97,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amasphrm.pdf,benign,1024,25.87,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
amawebserllc.pdf,benign,1024,76.94,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amazon.pdf,benign,1024,89.63,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amazonservice.pdf,benign,1024,114.12,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
ambafjae.pdf,benign,1024,79.04,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
ambarend.pdf,benign,1024,75.83,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
ambarins.pdf,benign,1024,78.06,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
ambertiernanllc.pdf,benign,1024,182.51,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
ambisoft.pdf,benign,1024,75.32,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
ambizweb.pdf,benign,1024,70.75,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
ambridgepart.pdf,benign,1024,80.13,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
ambulacen.pdf,benign,1024,72.92,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
amcabent.pdf,benign,1024,22.44,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
amchemcl.pdf,benign,1024,190.4,application/pdf,,2.0,0.0,1.2,0.0,0.0,0.0,0.0
amcobgyn.pdf,benign,1024,27.7,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
amconein.pdf,benign,1024,73.26,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amdocinc.pdf,benign,1024,26.84,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
amdocltd.pdf,benign,1024,27.41,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
amdocmnt.pdf,benign,1024,71.41,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
ameacdneu.pdf,benign,1024,86.18,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
amebass.pdf,benign,1024,77.18,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amedgui.pdf,benign,1024,79.68,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amepoasi.pdf,benign,1024,65.16,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
ameracad.pdf,benign,1024,76.21,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
ameracade.pdf,benign,1024,80.04,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
amerasscol.pdf,benign,1024,81.12,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amercap.pdf,benign,1024,92.69,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amercardfd.pdf,benign,1024,79.64,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amercivi.pdf,benign,1024,82.71,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amercnuv.pdf,benign,1024,96.96,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
amercoas.pdf,benign,1024,85.39,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
amercoll.pdf,benign,1024,76.32,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amerefi.pdf,benign,1024,24.84,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
amergret.pdf,benign,1024,41.4,application/pdf,,2.0,0.0,1.4,0.0,0.0,0.0,0.0
ameribud.pdf,benign,1024,77.48,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
americad.pdf,benign,1024,75.82,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
americalicor.pdf,benign,1024,144.83,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
american-foundation-blind-summary.pdf,benign,1024,11.09,application/pdf,,1.0,0.0,1.6,0.0,0.0,0.0,0.0
american-foundation-blind.pdf,benign,1024,228.08,application/pdf,,15.0,0.0,1.4,0.0,0.0,0.0,0.0
americanassoc.pdf,benign,1024,92.99,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
americanation.pdf,benign,1024,82.92,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
americandebt.pdf,benign,1024,100.57,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
americanmed.pdf,benign,1024,83.03,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
Americans-reform.pdf,benign,1024,181.43,application/pdf,,24.0,0.0,1.3,0.0,0.0,0.0,0.0
americansong.pdf,benign,1024,92.2,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
americans_elect.pdf,benign,1024,182.56,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
American_Association_of_Independent_Music_(A2IM).pdf,benign,1024,76.64,application/pdf,,2.0,0.0,1.5,0.0,0.0,0.0,0.0
American_Cable_Association.pdf,benign,1024,47.28,application/pdf,,8.0,0.0,1.5,0.0,0.0,0.0,0.0
american_dream.pdf,benign,1024,195.28,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
american_federation.pdf,benign,1024,96.18,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
american_golf.pdf,benign,1024,204.59,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
american_hospital_association.pdf,benign,1024,236.87,application/pdf,,2.0,0.0,1.7,0.0,0.0,0.0,0.0
american_math.pdf,benign,1024,94.51,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
American_Photographic_Artists_(APA).pdf,benign,1024,101.4,application/pdf,,2.0,0.0,1.3,0.0,0.0,0.0,0.0
american_republic.pdf,benign,1024,271.69,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
american_university.pdf,benign,1024,90.62,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
american_vision.pdf,benign,1024,224.99,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
american_weather.pdf,benign,1024,207.36,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
american_youth.pdf,benign,1024,179.4,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
america_cup.pdf,benign,1024,139.5,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
americsafety.pdf,benign,1024,72.64,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
ameridol.pdf,benign,1024,74.18,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
amerinfo.pdf,benign,1024,30.1,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amerircs.pdf,benign,1024,81.41,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amerisociety.pdf,benign,1024,95.54,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
ameristell.pdf,benign,1024,76.21,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
AmerMktg.pdf,benign,1024,77.14,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amermovi.pdf,benign,1024,145.95,application/pdf,,2.0,0.0,1.2,0.0,0.0,0.0,0.0
ameronthe.pdf,benign,1024,83.78,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amerorth.pdf,benign,1024,74.04,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amerphys.pdf,benign,1024,16.21,application/pdf,,1.0,0.0,1.4,0.0,0.0,0.0,0.0
amerqots.pdf,benign,1024,25.65,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
amerrfin.pdf,benign,1024,74.77,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amersapu.pdf,benign,1024,24.79,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
amerveta.pdf,benign,1024,82.73,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amervirt.pdf,benign,1024,65.76,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amerwell.pdf,benign,1024,79.42,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amerxbnk.pdf,benign,1024,29.82,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
amerxco.pdf,benign,1024,29.75,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
amerxfna.pdf,benign,1024,30.19,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
amer_health.pdf,benign,1024,176.57,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
amer_marriage.pdf,benign,1024,84.8,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
amesocfo.pdf,benign,1024,71.67,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
ametouinc.pdf,benign,1024,83.8,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amextrvs.pdf,benign,1024,31.93,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
amgret1.pdf,benign,1024,22.12,application/pdf,,1.0,0.0,1.4,0.0,0.0,0.0,0.0
amherst.pdf,benign,1024,85.1,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amhrst.pdf,benign,1024,24.92,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amhrtasn.pdf,benign,1024,30.6,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
amhvlsch.pdf,benign,1024,73.88,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amia10.pdf,benign,1024,27.23,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
amiestre.pdf,benign,1024,76.73,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
aminsphs.pdf,benign,1024,27.75,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amitcent.pdf,benign,1024,247.17,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
amlegion.pdf,benign,1024,118.99,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
ammola.pdf,benign,1024,82.82,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
ampdmobl.pdf,benign,1024,73.99,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amplex.pdf,benign,1024,30.57,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
amplify.pdf,benign,1024,76.16,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
ampreni.pdf,benign,1024,128.97,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
ampromis.pdf,benign,1024,76.84,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
ampsych.pdf,benign,1024,147.01,application/pdf,,3.0,0.0,1.2,0.0,0.0,0.0,0.0
amrcnint.pdf,benign,1024,84.02,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amrfunrl.pdf,benign,1024,83.08,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amrnth.pdf,benign,1024,20.42,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amroland.pdf,benign,1024,71.4,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amrosen.pdf,benign,1024,86.13,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
amrrsch.pdf,benign,1024,91.58,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amrsqalt.pdf,benign,1024,20.85,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
ams-pia.pdf,benign,1024,74.39,application/pdf,,11.0,0.0,1.6,0.0,0.0,0.0,0.0
amscmeen.pdf,benign,1024,76.08,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amscola.pdf,benign,1024,78.12,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
amscorp.pdf,benign,1024,88.11,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amsintds.pdf,benign,1024,26.61,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
amsne.pdf,benign,1024,76.36,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amsoclaw.pdf,benign,1024,26.23,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
amsoclcpa.pdf,benign,1024,80.71,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amspecta.pdf,benign,1024,26.66,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
amtekinc.pdf,benign,1024,72.06,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amtelcrp.pdf,benign,1024,25.35,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
amug.pdf,benign,1024,28.3,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
amusecom.pdf,benign,1024,69.9,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
amuzinc.pdf,benign,1024,20.39,application/pdf,,1.0,0.0,1.4,0.0,0.0,0.0,0.0
amwebser.pdf,benign,1024,26.2,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
Amy_Opoka.pdf,benign,1024,29.8,application/pdf,,1.0,0.0,1.5,0.0,0.0,0.0,0.0
Amy_Toensing.pdf,benign,1024,25.0,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
amzoncomllc.pdf,benign,1024,76.11,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
an97-111.pdf,benign,1024,25.35,application/pdf,,6.0,0.0,1.1,0.0,0.0,0.0,0.0
an98-1.pdf,benign,1024,176.21,application/pdf,,139.0,0.0,1.1,0.0,0.0,0.0,0.0
anacorts.pdf,benign,1024,81.53,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
analogic.pdf,benign,1024,77.23,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
Analysgp.pdf,benign,1024,73.32,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
AnaquaInc.pdf,benign,1024,82.7,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
ancestopera.pdf,benign,1024,99.85,application/pdf,,2.0,0.0,1.7,0.0,0.0,0.0,0.0
anchrdns.pdf,benign,1024,78.09,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
ancwolld.pdf,benign,1024,86.77,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
andale.pdf,benign,1024,27.47,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
andcam.pdf,benign,1024,65.58,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
anddavt8.pdf,benign,1024,27.03,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
andercon.pdf,benign,1024,31.26,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
andiamos.pdf,benign,1024,80.83,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
Andrew_Dickerson.pdf,benign,1024,134.88,application/pdf,,13.0,0.0,1.4,0.0,0.0,0.0,0.0
Andrew_Dull.pdf,benign,1024,17.7,application/pdf,,2.0,0.0,1.5,0.0,0.0,0.0,0.0
Andrew_Finkenbinder.pdf,benign,1024,37.51,application/pdf,,1.0,0.0,1.5,0.0,0.0,0.0,0.0
Andrew_Henderson.pdf,benign,1024,14.53,application/pdf,,1.0,0.0,1.6,0.0,0.0,0.0,0.0
Andrew_Huang.pdf,benign,1024,21.34,application/pdf,,2.0,0.0,1.4,0.0,0.0,0.0,0.0
andrew_huang_response_letter_regarding_exemption_3.pdf,benign,1024,73.42,application/pdf,,2.0,0.0,1.3,0.0,0.0,0.0,0.0
Andrew_Jeffrey_Finley.pdf,benign,1024,47.58,application/pdf,,2.0,0.0,1.5,0.0,0.0,0.0,0.0
Andrew_Joseph_Harmon.pdf,benign,1024,45.35,application/pdf,,1.0,0.0,1.4,0.0,0.0,0.0,0.0
Andrew_Pham.pdf,benign,1024,11.61,application/pdf,,1.0,0.0,1.6,0.0,0.0,0.0,0.0
Andrew_Phillips.pdf,benign,1024,50.88,application/pdf,,9.0,0.0,1.4,0.0,0.0,0.0,0.0
Andrew_Schillinger.pdf,benign,1024,36.86,application/pdf,,1.0,0.0,1.5,0.0,0.0,0.0,0.0
andre_nasib.pdf,benign,1024,161.1,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
Andre_Nozari.pdf,benign,1024,36.92,application/pdf,,1.0,0.0,1.5,0.0,0.0,0.0,0.0
andvrnet.pdf,benign,1024,23.69,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
andy-cao-15.pdf,benign,1024,17.23,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
anerson.pdf,benign,1024,98.34,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
anet.pdf,benign,1024,23.75,application/pdf,,1.0,0.0,1.4,0.0,0.0,0.0,0.0
anetvnet.pdf,benign,1024,136.12,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
angstrm.pdf,benign,1024,17.31,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
anheuschinc.pdf,benign,1024,71.32,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
anheuser.pdf,benign,1024,81.34,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
Anh_Nguyen.pdf,benign,1024,85.8,application/pdf,,1.0,0.0,1.5,0.0,0.0,0.0,0.0
aniaboi.pdf,benign,1024,61.68,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
anicplacellc.pdf,benign,1024,77.93,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
animall.pdf,benign,1024,24.46,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
animal_ny.pdf,benign,1024,186.17,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
animoto.pdf,benign,1024,89.09,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
anitac.pdf,benign,1024,88.67,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
anivisn.pdf,benign,1024,25.09,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
anivlinc.pdf,benign,1024,78.6,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
anmf-pia.pdf,benign,1024,43.01,application/pdf,,5.0,0.0,1.6,0.0,0.0,0.0,0.0
anmlsllc.pdf,benign,1024,72.54,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
ann96-13.pdf,benign,1024,55.18,application/pdf,,3.0,0.0,1.1,0.0,0.0,0.0,0.0
ann97-52.pdf,benign,1024,10.76,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
annex.pdf,benign,1024,26.03,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
annrep2009.pdf,benign,1024,40.7,application/pdf,,10.0,0.0,1.4,0.0,0.0,0.0,0.0
annrep2010.pdf,benign,1024,37.4,application/pdf,,9.0,0.0,1.4,0.0,0.0,0.0,0.0
annrep2011.pdf,benign,1024,40.56,application/pdf,,7.0,0.0,1.4,0.0,0.0,0.0,0.0
annual_report_to_congress_fy_2010.pdf,benign,1024,99.07,application/pdf,,19.0,0.0,1.4,0.0,0.0,0.0,0.0
annual_report_to_congress_september_2009.pdf,benign,1024,140.24,application/pdf,,13.0,0.0,1.4,0.0,0.0,0.0,0.0
Ann_Breuer.pdf,benign,1024,38.8,application/pdf,,2.0,0.0,1.5,0.0,0.0,0.0,0.0
anocolpc.pdf,benign,1024,96.35,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
anrsof.pdf,benign,1024,20.04,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
ans.pdf,benign,1024,33.08,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
anscom.pdf,benign,1024,62.92,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
anst.pdf,benign,1024,27.79,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
answerport.pdf,benign,1024,235.46,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
answers-to-doc-filmmaker-questions.pdf,benign,1024,25.18,application/pdf,,6.0,0.0,1.4,0.0,0.0,0.0,0.0
answrlgy.pdf,benign,1024,78.94,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
antdiscen.pdf,benign,1024,83.92,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
antengo.pdf,benign,1024,240.21,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
antenna_canada.pdf,benign,1024,276.85,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
antenna_software.pdf,benign,1024,266.28,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
antenna_volantis.pdf,benign,1024,183.19,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
antetmtv.pdf,benign,1024,73.61,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
Anthony_BIanciella_Photography.pdf,benign,1024,16.45,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
Anthony_Bills.pdf,benign,1024,19.26,application/pdf,,1.0,0.0,1.6,0.0,0.0,0.0,0.0
Anthony_Snively.pdf,benign,1024,21.75,application/pdf,,3.0,0.0,1.5,0.0,0.0,0.0,0.0
antonpro.pdf,benign,1024,103.18,application/pdf,,2.0,0.0,1.7,0.0,0.0,0.0,0.0
anyday.pdf,benign,1024,26.68,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
anylogic_north.pdf,benign,1024,112.22,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
anytimehealth.pdf,benign,1024,84.91,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
anyuser.pdf,benign,1024,25.63,application/pdf,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
anywerefm.pdf,benign,1024,67.15,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
anywrcom.pdf,benign,1024,30.19,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
aocllc.pdf,benign,1024,69.34,application/pdf,,1.0,0.0,1.2,0.0,0.0,0.0,0.0
aod.pdf,benign,1024,20.62,application/pdf,,3.0,0.0,1.2,0.0,0.0,0.0,0.0
aod200501.pdf,benign,1024,102.02,application/pdf,,2.0,0.0,1.4,0.0,0.0,0.0,0.0
aod200502.pdf,benign,1024,24.73,application/pdf,,5.0,0.0,1.4,0.0,0.0,0.0,0.0
aod200503.pdf,benign,1024,13.6,application/pdf,,2.0,0.0,1.4,0.0,0.0,0.0,0.0
aod200601.pdf,benign,1024,15.45,application/pdf,,3.0,0.0,1.6,0.0,0.0,0.0,0.0
aod200602.pdf,benign,1024,16.56,application/pdf,,3.0,0.0,1.6,0.0,0.0,0.0,0.0
aod200701.pdf,benign,1024,22.98,application/pdf,,3.0,0.0,1.6,0.0,0.0,0.0,0.0
aod200702.pdf,benign,1024,16.28,application/pdf,,3.0,0.0,1.6,0.0,0.0,0.0,0.0
aod200703.pdf,benign,1024,95.82,application/pdf,,3.0,0.0,1.4,0.0,0.0,0.0,0.0
aod200704.pdf,benign,1024,110.57,application/pdf,,3.0,0.0,1.4,0.0,0.0,0.0,0.0
aod200705.pdf,benign,1024,13.26,application/pdf,,2.0,0.0,1.6,0.0,0.0,0.0,0.0
aod200801.pdf,benign,1024,22.56,application/pdf,,2.0,0.0,1.6,0.0,0.0,0.0,0.0
aod200901.pdf,benign,1024,21.77,application/pdf,,2.0,0.0,1.4,0.0,0.0,0.0,0.0
aod201001.pdf,benign,1024,73.11,application/pdf,,3.0,0.0,1.4,0.0,0.0,0.0,0.0
aod201002.pdf,benign,1024,97.68,application/pdf,,2.0,0.0,1.4,0.0,0.0,0.0,0.0
aod201003.pdf,benign,1024,39.91,application/pdf,,7.0,0.0,1.5,0.0,0.0,0.0,0.0
aod201004.pdf,benign,1024,26.85,application/pdf,,3.0,0.0,1.5,0.0,0.0,0.0,0.0
aod201005.pdf,benign,1024,37.77,application/pdf,,6.0,0.0,1.5,0.0,0.0,0.0,0.0
aod201006.pdf,benign,1024,24.14,application/pdf,,2.0,0.0,1.5,0.0,0.0,0.0,0.0
aod201101.pdf,benign,1024,24.5,application/pdf,,2.0,0.0,1.5,0.0,0.0,0.0,0.0
aod201102.pdf,benign,1024,20.01,application/pdf,,2.0,0.0,1.5,0.0,0.0,0.0,0.0
aod201103.pdf,benign,1024,31.58,application/pdf,,2.0,0.0,1.5,0.0,0.0,0.0,0.0
aod201104.pdf,benign,1024,42.38,application/pdf,,2.0,0.0,1.5,0.0,0.0,0.0,0.0
aod201105.pdf,benign,1024,38.45,application/pdf,,2.0,0.0,1.5,0.0,0.0,0.0,0.0
aod201106.pdf,benign,1024,16.46,application/pdf,,2.0,0.0,1.5,0.0,0.0,0.0,0.0
aod201201.pdf,benign,1024,58.72,application/pdf,,2.0,0.0,1.6,0.0,0.0,0.0,0.0
aoic-pia.pdf,benign,1024,54.82,application/pdf,,6.0,0.0,1.6,0.0,0.0,0.0,0.0
aol.pdf,benign,1024,207.88,application/pdf,,3.0,0.0,1.2,0.0,0.0,0.0,0.0
aolcommun.pdf,benign,1024,111.99,application/pdf,,2.0,0.0,1.2,0.0,0.0,0.0,0.0
aops_inc.pdf,benign,1024,22.26,application/pdf,,1.0,0.0,1.4,0.0,0.0,0.0,0.0
aosoftinte.pdf,benign,1024,94.17,application/pdf,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
apa.pdf,benign,1024,308.21,application/pdf,,6.0,0.0,1.6,0.0,0.0,0.0,0.0
